datetime,predicted_consumption,day,hour,weekday,confidence_interval,lower_bound,upper_bound
2025-09-30 07:30:00+00:00,45167.549822285386,2025-09-30,7,Tuesday,1984.009279561588,43183.5405427238,47151.55910184697
2025-09-30 07:45:00+00:00,45167.549822285386,2025-09-30,7,Tuesday,1986.9080500820014,43180.64177220339,47154.457872367384
2025-09-30 08:00:00+00:00,43099.55193720077,2025-09-30,8,Tuesday,1989.7698890649037,41109.782048135865,45089.321826265674
2025-09-30 08:15:00+00:00,43360.51533409402,2025-09-30,8,Tuesday,1992.5961731115717,41367.91916098245,45353.1115072056
2025-09-30 08:30:00+00:00,43596.29408661833,2025-09-30,8,Tuesday,1995.388195370759,41600.90589124757,45591.68228198909
2025-09-30 08:45:00+00:00,43935.821093516905,2025-09-30,8,Tuesday,1998.1471724541977,41937.673921062706,45933.9682659711
2025-09-30 09:00:00+00:00,43301.59940350393,2025-09-30,9,Tuesday,2000.874250632292,41300.725152871644,45302.47365413622
2025-09-30 09:15:00+00:00,43557.48597058874,2025-09-30,9,Tuesday,2003.570511399502,41553.915459189244,45561.05648198824
2025-09-30 09:30:00+00:00,44415.25535798131,2025-09-30,9,Tuesday,2006.236976486074,42409.01838149524,46421.49233446738
2025-09-30 09:45:00+00:00,45476.77071676295,2025-09-30,9,Tuesday,2008.874612381973,43467.896104380976,47485.64532914492
2025-09-30 10:00:00+00:00,44650.56070955693,2025-09-30,10,Tuesday,2011.4843344298288,42639.0763751271,46662.045043986756
2025-09-30 10:15:00+00:00,43339.676101787736,2025-09-30,10,Tuesday,2014.0670105360355,41325.6090912517,45353.74311232377
2025-09-30 10:30:00+00:00,43291.01432461762,2025-09-30,10,Tuesday,2016.6234645426673,41274.39086007496,45307.63778916029
2025-09-30 10:45:00+00:00,42804.857254086375,2025-09-30,10,Tuesday,2019.1544792973416,40785.70277478903,44824.01173338372
2025-09-30 11:00:00+00:00,42892.505376708345,2025-09-30,11,Tuesday,2021.6607994534643,40870.84457725488,44914.16617616181
2025-09-30 11:15:00+00:00,42851.72400347654,2025-09-30,11,Tuesday,2024.143134029239,40827.5808694473,44875.86713750578
2025-09-30 11:30:00+00:00,42851.72400347654,2025-09-30,11,Tuesday,2026.602158750367,40825.12184472618,44878.326162226906
2025-09-30 11:45:00+00:00,42851.72400347654,2025-09-30,11,Tuesday,2029.0385181983752,40822.68548527817,44880.762521674915
2025-09-30 12:00:00+00:00,41956.6528141826,2025-09-30,12,Tuesday,2031.452827783927,39925.19998639867,43988.105641966526
2025-09-30 12:15:00+00:00,41956.6528141826,2025-09-30,12,Tuesday,2033.8456755622306,39922.80713862037,43990.49848974483
2025-09-30 12:30:00+00:00,41956.6528141826,2025-09-30,12,Tuesday,2036.2176239057212,39920.435190276876,43992.87043808832
2025-09-30 12:45:00+00:00,41956.6528141826,2025-09-30,12,Tuesday,2038.5692110474972,39918.0836031351,43995.2220252301
2025-09-30 13:00:00+00:00,41706.892140182696,2025-09-30,13,Tuesday,2040.900952507506,39665.99118767519,43747.793092690205
2025-09-30 13:15:00+00:00,41527.03655139453,2025-09-30,13,Tuesday,2043.2133424121926,39483.823208982336,43570.24989380672
2025-09-30 13:30:00+00:00,41520.39195993102,2025-09-30,13,Tuesday,2045.5068547171734,39474.88510521384,43565.89881464819
2025-09-30 13:45:00+00:00,41487.16669320051,2025-09-30,13,Tuesday,2047.7819443415087,39439.384748859,43534.94863754202
2025-09-30 14:00:00+00:00,41403.24036471442,2025-09-30,14,Tuesday,2050.0390482212624,39353.201316493156,43453.27941293568
2025-09-30 14:15:00+00:00,41428.18414116589,2025-09-30,14,Tuesday,2052.278586289255,39375.905554876634,43480.462727455146
2025-09-30 14:30:00+00:00,41410.127021603286,2025-09-30,14,Tuesday,2054.5009623872425,39355.62605921605,43464.627983990526
2025-09-30 14:45:00+00:00,41394.95887443538,2025-09-30,14,Tuesday,2056.7065651161192,39338.252309319265,43451.6654395515
2025-09-30 15:00:00+00:00,41410.127021603286,2025-09-30,15,Tuesday,2058.895768629226,39351.23125297406,43469.02279023251
2025-09-30 15:15:00+00:00,41410.127021603286,2025-09-30,15,Tuesday,2061.068933373341,39349.05808822995,43471.195954976625
2025-09-30 15:30:00+00:00,41410.127021603286,2025-09-30,15,Tuesday,2063.226406781514,39346.900614821774,43473.3534283848
2025-09-30 15:45:00+00:00,41434.8287326294,2025-09-30,15,Tuesday,2065.368523921513,39369.46020870789,43500.19725655091
2025-09-30 16:00:00+00:00,41386.70463979892,2025-09-30,16,Tuesday,2067.4956081033106,39319.20903169561,43454.20024790223
2025-09-30 16:15:00+00:00,41447.98358880292,2025-09-30,16,Tuesday,2069.607971448729,39378.37561735419,43517.59156025165
2025-09-30 16:30:00+00:00,41447.98358880292,2025-09-30,16,Tuesday,2071.7059154260837,39376.27767337683,43519.689504229005
2025-09-30 16:45:00+00:00,41447.98358880292,2025-09-30,16,Tuesday,2073.7897313524236,39374.1938574505,43521.77332015534
2025-09-30 17:00:00+00:00,41028.312163659655,2025-09-30,17,Tuesday,2075.8597008657284,38952.452462793924,43104.171864525386
2025-09-30 17:15:00+00:00,41021.667572196144,2025-09-30,17,Tuesday,2077.91609636924,38943.7514758269,43099.583668565385
2025-09-30 17:30:00+00:00,41021.667572196144,2025-09-30,17,Tuesday,2079.9591814499045,38941.70839074624,43101.62675364605
2025-09-30 17:45:00+00:00,41021.667572196144,2025-09-30,17,Tuesday,2081.9892112727466,38939.6783609234,43103.65678346889
2025-09-30 18:00:00+00:00,39331.59979861767,2025-09-30,18,Tuesday,2084.0064329528527,37247.59336566482,41415.60623157053
2025-09-30 18:15:00+00:00,38922.3187403077,2025-09-30,18,Tuesday,2086.011085906489,36836.307654401215,41008.32982621419
2025-09-30 18:30:00+00:00,38721.322930487506,2025-09-30,18,Tuesday,2088.0034021827696,36633.31952830474,40809.32633267027
2025-09-30 18:45:00+00:00,38317.87714458313,2025-09-30,18,Tuesday,2089.983606777182,36227.89353780595,40407.86075136031
2025-09-30 19:00:00+00:00,36321.52650326382,2025-09-30,19,Tuesday,2091.951917928159,34229.574585335664,38413.478421191976
2025-09-30 19:15:00+00:00,36051.595119529346,2025-09-30,19,Tuesday,2093.908547397811,33957.68657213153,38145.50366692716
2025-09-30 19:30:00+00:00,35885.73680529483,2025-09-30,19,Tuesday,2095.853700737835,33789.883104557,37981.59050603266
2025-09-30 19:45:00+00:00,35765.41343360753,2025-09-30,19,Tuesday,2097.7875775415537,33667.62585606598,37863.20101114908
2025-09-30 20:00:00+00:00,34120.419699481194,2025-09-30,20,Tuesday,2099.710371682948,32020.709327798246,36220.13007116414
2025-09-30 20:15:00+00:00,34087.54675439222,2025-09-30,20,Tuesday,2101.622271543506,31985.924482848714,36189.16902593573
2025-09-30 20:30:00+00:00,33802.5831338999,2025-09-30,20,Tuesday,2103.523460227631,31699.059673672265,35906.10659412753
2025-09-30 20:45:00+00:00,33498.63975414512,2025-09-30,20,Tuesday,2105.414115767303,31393.22563837782,35604.05386991242
2025-09-30 21:00:00+00:00,30376.683159229735,2025-09-30,21,Tuesday,2107.294411316655,28269.38874791308,32483.97757054639
2025-09-30 21:15:00+00:00,29829.5447647347,2025-09-30,21,Tuesday,2109.1645153370523,27720.380249397647,31938.70928007175
2025-09-30 21:30:00+00:00,29345.668171234844,2025-09-30,21,Tuesday,2111.0245917732377,27234.643579461605,31456.692763008083
2025-09-30 21:45:00+00:00,29159.284327051835,2025-09-30,21,Tuesday,2112.874800221071,27046.409526830765,31272.159127272906
2025-09-30 22:00:00+00:00,28245.116294488773,2025-09-30,22,Tuesday,2114.7152960873395,26130.400998401434,30359.831590576112
2025-09-30 22:15:00+00:00,27938.39201428471,2025-09-30,22,Tuesday,2116.546230742097,25821.845783542612,30054.938245026806
2025-09-30 22:30:00+00:00,27761.23970098893,2025-09-30,22,Tuesday,2118.367751663954,25642.871949324974,29879.607452652883
2025-09-30 22:45:00+00:00,27761.23970098893,2025-09-30,22,Tuesday,2120.1800025787134,25641.059698410216,29881.41970356764
2025-09-30 23:00:00+00:00,27294.477234071768,2025-09-30,23,Tuesday,2121.9831235917154,25172.494110480053,29416.460357663484
2025-09-30 23:15:00+00:00,27294.477234071768,2025-09-30,23,Tuesday,2123.7772513142504,25170.699982757516,29418.25448538602
2025-09-30 23:30:00+00:00,27294.477234071768,2025-09-30,23,Tuesday,2125.5625189843427,25168.914715087427,29420.03975305611
2025-09-30 23:45:00+00:00,27236.139604099553,2025-09-30,23,Tuesday,2127.339056582225,25108.800547517327,29363.47866068178
2025-10-01 00:00:00+00:00,26122.874674780785,2025-10-01,0,Wednesday,2129.1069909407806,23993.767683840004,28251.981665721567
2025-10-01 00:15:00+00:00,26107.29383676183,2025-10-01,0,Wednesday,2130.86644585121,23976.42739091062,28238.16028261304
2025-10-01 00:30:00+00:00,26107.29383676183,2025-10-01,0,Wednesday,2132.6175421641888,23974.67629459764,28239.91137892602
2025-10-01 00:45:00+00:00,26107.29383676183,2025-10-01,0,Wednesday,2134.3603978867363,23972.933438875094,28241.654234648566
2025-10-01 01:00:00+00:00,26053.5142552805,2025-10-01,1,Wednesday,2136.0951282750184,23917.419127005483,28189.60938355552
2025-10-01 01:15:00+00:00,26053.5142552805,2025-10-01,1,Wednesday,2137.821845923296,23915.692409357205,28191.336101203797
2025-10-01 01:30:00+00:00,26069.095093299456,2025-10-01,1,Wednesday,2139.5406608492076,23929.554432450248,28208.635754148665
2025-10-01 01:45:00+00:00,26053.5142552805,2025-10-01,1,Wednesday,2141.251680575567,23912.262574704935,28194.765935856067
2025-10-01 02:00:00+00:00,25828.515107430914,2025-10-01,2,Wednesday,2142.955010208862,23685.560097222053,27971.470117639776
2025-10-01 02:15:00+00:00,25884.244979200248,2025-10-01,2,Wednesday,2144.650752514594,23739.594226685655,28028.89573171484
2025-10-01 02:30:00+00:00,26051.485791919753,2025-10-01,2,Wednesday,2146.3390079896335,23905.14678393012,28197.824799909387
2025-10-01 02:45:00+00:00,26266.22385226276,2025-10-01,2,Wednesday,2148.0198749317183,24118.203977331043,28414.243727194476
2025-10-01 03:00:00+00:00,27754.780347356176,2025-10-01,3,Wednesday,2149.6934495062465,25605.08689784993,29904.47379686242
2025-10-01 03:15:00+00:00,27875.610164841597,2025-10-01,3,Wednesday,2151.359825810472,25724.250339031125,30026.96999065207
2025-10-01 03:30:00+00:00,28683.777230905354,2025-10-01,3,Wednesday,2153.019095935248,26530.758134970107,30836.796326840602
2025-10-01 03:45:00+00:00,29328.184726439566,2025-10-01,3,Wednesday,2154.671350024413,27173.513376415154,31482.856076463977
2025-10-01 04:00:00+00:00,34860.45947677174,2025-10-01,4,Wednesday,2156.31667633194,32704.142800439804,37016.77615310368
2025-10-01 04:15:00+00:00,36419.29615813751,2025-10-01,4,Wednesday,2157.9551612769424,34261.34099686057,38577.251319414456
2025-10-01 04:30:00+00:00,38795.59560900175,2025-10-01,4,Wednesday,2159.5868894966425,36636.00871950511,40955.18249849839
2025-10-01 04:45:00+00:00,39530.71536512312,2025-10-01,4,Wednesday,2161.2119438973905,37369.50342122573,41691.92730902051
2025-10-01 05:00:00+00:00,46807.636812461256,2025-10-01,5,Wednesday,2162.830405703816,44644.80640675744,48970.467218165075
2025-10-01 05:15:00+00:00,47485.562363350524,2025-10-01,5,Wednesday,2164.4423545062036,45321.12000884432,49650.004717856726
2025-10-01 05:30:00+00:00,48578.659341747894,2025-10-01,5,Wednesday,2166.0478683061656,46412.61147344173,50744.70721005406
2025-10-01 05:45:00+00:00,49358.422781668894,2025-10-01,5,Wednesday,2167.6470235606835,47190.77575810821,51526.06980522958
2025-10-01 06:00:00+00:00,49997.134757272404,2025-10-01,6,Wednesday,2169.239895224598,47827.894862047804,52166.374652497005
2025-10-01 06:15:00+00:00,50174.922861428226,2025-10-01,6,Wednesday,2170.8265567916,48004.09630463662,52345.74941821983
2025-10-01 06:30:00+00:00,50334.07490288127,2025-10-01,6,Wednesday,2172.407080333804,48161.66782254747,52506.481983215075
2025-10-01 06:45:00+00:00,50334.07490288127,2025-10-01,6,Wednesday,2173.981536539945,48160.09336634132,52508.05643942122
2025-10-01 07:00:00+00:00,49204.23016881828,2025-10-01,7,Wednesday,2175.5499947522717,47028.68017406601,51379.78016357055
2025-10-01 07:15:00+00:00,49204.23016881828,2025-10-01,7,Wednesday,2177.112523002182,47027.1176458161,51381.34269182046
2025-10-01 07:30:00+00:00,49204.23016881828,2025-10-01,7,Wednesday,2178.6691880446565,47025.56098077362,51382.89935686294
2025-10-01 07:45:00+00:00,49204.23016881828,2025-10-01,7,Wednesday,2180.220055391534,47024.010113426746,51384.45022420981
2025-10-01 08:00:00+00:00,45732.9824311704,2025-10-01,8,Wednesday,2181.7651893436864,43551.217241826715,47914.747620514085
2025-10-01 08:15:00+00:00,46095.64276397977,2025-10-01,8,Wednesday,2183.3046530221245,43912.338110957644,48278.947417001895
2025-10-01 08:30:00+00:00,46261.03394972496,2025-10-01,8,Wednesday,2184.838508398085,44076.195441326876,48445.87245812304
2025-10-01 08:45:00+00:00,46601.35646905116,2025-10-01,8,Wednesday,2186.3668163221446,44414.98965272902,48787.72328537331
2025-10-01 09:00:00+00:00,45768.08462494643,2025-10-01,9,Wednesday,2187.889636552383,43580.19498839405,47955.97426149881
2025-10-01 09:15:00+00:00,45886.85690899112,2025-10-01,9,Wednesday,2189.4070277816495,43697.44988120947,48076.26393677277
2025-10-01 09:30:00+00:00,46527.471468953656,2025-10-01,9,Wednesday,2190.9190476639615,44336.55242128969,48718.39051661762
2025-10-01 09:45:00+00:00,47621.92314921969,2025-10-01,9,Wednesday,2192.4257528400585,45429.49739637964,49814.34890205975
2025-10-01 10:00:00+00:00,46345.52816647292,2025-10-01,10,Wednesday,2193.9271989621684,44151.60096751075,48539.45536543509
2025-10-01 10:15:00+00:00,45487.31140344825,2025-10-01,10,Wednesday,2195.4234407179865,43291.88796273027,47682.73484416623
2025-10-01 10:30:00+00:00,45487.31140344825,2025-10-01,10,Wednesday,2196.914531853919,43290.396871594334,47684.225935302165
2025-10-01 10:45:00+00:00,44867.36534255061,2025-10-01,10,Wednesday,2198.400525197613,42668.964817353,47065.765867748225
2025-10-01 11:00:00+00:00,44582.59105318554,2025-10-01,11,Wednesday,2199.881472679793,42382.70958050575,46782.472525865334
2025-10-01 11:15:00+00:00,44309.91241411104,2025-10-01,11,Wednesday,2201.357425355437,42108.5549887556,46511.26983946648
2025-10-01 11:30:00+00:00,44309.91241411104,2025-10-01,11,Wednesday,2202.8284334243117,42107.08398068672,46512.74084753535
2025-10-01 11:45:00+00:00,44309.91241411104,2025-10-01,11,Wednesday,2204.2945462509006,42105.617867860135,46514.20696036194
2025-10-01 12:00:00+00:00,43126.49112242627,2025-10-01,12,Wednesday,2205.7558123837266,40920.73531004254,45332.24693481
2025-10-01 12:15:00+00:00,43126.49112242627,2025-10-01,12,Wednesday,2207.2122795741143,40919.27884285215,45333.703402000385
2025-10-01 12:30:00+00:00,43126.49112242627,2025-10-01,12,Wednesday,2208.663994794396,40917.82712763187,45335.15511722067
2025-10-01 12:45:00+00:00,43126.49112242627,2025-10-01,12,Wednesday,2210.111004255588,40916.38011817068,45336.60212668186
2025-10-01 13:00:00+00:00,42540.55380985695,2025-10-01,13,Wednesday,2211.5533534245533,40329.0004564324,44752.10716328151
2025-10-01 13:15:00+00:00,42540.55380985695,2025-10-01,13,Wednesday,2212.9910870406734,40327.56272281628,44753.54489689763
2025-10-01 13:30:00+00:00,42540.55380985695,2025-10-01,13,Wednesday,2214.4242491320383,40326.12956072491,44754.97805898899
2025-10-01 13:45:00+00:00,42540.55380985695,2025-10-01,13,Wednesday,2215.85288303118,40324.700926825775,44756.40669288813
2025-10-01 14:00:00+00:00,42263.5994564266,2025-10-01,14,Wednesday,2217.277031390358,40046.32242503624,44480.87648781696
2025-10-01 14:15:00+00:00,42263.5994564266,2025-10-01,14,Wednesday,2218.6967361964194,40044.90272023018,44482.29619262302
2025-10-01 14:30:00+00:00,42263.5994564266,2025-10-01,14,Wednesday,2220.112038785241,40043.48741764136,44483.71149521184
2025-10-01 14:45:00+00:00,42263.5994564266,2025-10-01,14,Wednesday,2221.5229798557734,40042.07647657083,44485.12243628237
2025-10-01 15:00:00+00:00,42263.5994564266,2025-10-01,15,Wednesday,2222.929599483694,40040.669856942906,44486.529055910294
2025-10-01 15:15:00+00:00,42263.5994564266,2025-10-01,15,Wednesday,2224.331937134692,40039.267519291905,44487.931393561295
2025-10-01 15:30:00+00:00,42263.5994564266,2025-10-01,15,Wednesday,2225.730031677386,40037.86942474922,44489.329488103984
2025-10-01 15:45:00+00:00,42263.5994564266,2025-10-01,15,Wednesday,2227.1239213958943,40036.47553503071,44490.72337782249
2025-10-01 16:00:00+00:00,42263.5994564266,2025-10-01,16,Wednesday,2228.513644002068,40035.085812424535,44492.113100428665
2025-10-01 16:15:00+00:00,42263.5994564266,2025-10-01,16,Wednesday,2229.8992366473954,40033.7002197792,44493.498693074
2025-10-01 16:30:00+00:00,42263.5994564266,2025-10-01,16,Wednesday,2231.280735934589,40032.31872049201,44494.88019236119
2025-10-01 16:45:00+00:00,42263.5994564266,2025-10-01,16,Wednesday,2232.658177928868,40030.94127849773,44496.25763435547
2025-10-01 17:00:00+00:00,41869.09281507424,2025-10-01,17,Wednesday,2234.031598168946,39635.06121690529,44103.12441324319
2025-10-01 17:15:00+00:00,41869.09281507424,2025-10-01,17,Wednesday,2235.401031677726,39633.69178339651,44104.49384675197
2025-10-01 17:30:00+00:00,41869.09281507424,2025-10-01,17,Wednesday,2236.766512972723,39632.326302101515,44105.859328046965
2025-10-01 17:45:00+00:00,41869.09281507424,2025-10-01,17,Wednesday,2238.128076076215,39630.964738998024,44107.22089115046
2025-10-01 18:00:00+00:00,39701.54918635525,2025-10-01,18,Wednesday,2239.4857545251343,37462.063431830116,41941.03494088039
2025-10-01 18:15:00+00:00,39553.82743588701,2025-10-01,18,Wednesday,2240.8395813807047,37312.987854506304,41794.66701726772
2025-10-01 18:30:00+00:00,39496.77257593272,2025-10-01,18,Wednesday,2242.1895892378357,37254.582986694884,41738.96216517056
2025-10-01 18:45:00+00:00,39453.21917126024,2025-10-01,18,Wednesday,2243.5358102342784,37209.683361025964,41696.75498149452
2025-10-01 19:00:00+00:00,36547.69221818313,2025-10-01,19,Wednesday,2244.878276059555,34302.813942123576,38792.57049424269
2025-10-01 19:15:00+00:00,36547.69221818313,2025-10-01,19,Wednesday,2246.2170179636555,34301.47520021948,38793.909236146785
2025-10-01 19:30:00+00:00,36457.85992708335,2025-10-01,19,Wednesday,2247.552066765534,34210.307860317815,38705.41199384889
2025-10-01 19:45:00+00:00,36461.5980456122,2025-10-01,19,Wednesday,2248.883452861381,34212.71459275082,38710.48149847358
2025-10-01 20:00:00+00:00,34549.037463759705,2025-10-01,20,Wednesday,2250.2112062326983,32298.826257527006,36799.248669992405
2025-10-01 20:15:00+00:00,34549.037463759705,2025-10-01,20,Wednesday,2251.535356454179,32297.502107305525,36800.572820213885
2025-10-01 20:30:00+00:00,34594.63977859168,2025-10-01,20,Wednesday,2252.8559327013922,32341.783845890284,36847.49571129307
2025-10-01 20:45:00+00:00,34570.11497180803,2025-10-01,20,Wednesday,2254.172963758284,32315.942008049744,36824.28793556631
2025-10-01 21:00:00+00:00,30784.053802547784,2025-10-01,21,Wednesday,2255.4864780244966,28528.567324523287,33039.54028057228
2025-10-01 21:15:00+00:00,30547.72561956544,2025-10-01,21,Wednesday,2256.7965035225143,28290.929116042927,32804.522123087954
2025-10-01 21:30:00+00:00,30299.514103814152,2025-10-01,21,Wednesday,2258.1030679046394,28041.411035909514,32557.61717171879
2025-10-01 21:45:00+00:00,30174.248325257224,2025-10-01,21,Wednesday,2259.406198459802,27914.842126797423,32433.654523717025
2025-10-01 22:00:00+00:00,27758.311062626242,2025-10-01,22,Wednesday,2260.705922120208,25497.605140506035,30019.01698474645
2025-10-01 22:15:00+00:00,27620.782810170727,2025-10-01,22,Wednesday,2262.0022654678373,25358.78054470289,29882.785075638563
2025-10-01 22:30:00+00:00,27424.111688426598,2025-10-01,22,Wednesday,2263.295254740785,25160.816433685814,29687.40694316738
2025-10-01 22:45:00+00:00,27424.111688426598,2025-10-01,22,Wednesday,2264.5849158394562,25159.52677258714,29688.696604266053
2025-10-01 23:00:00+00:00,26841.77358457169,2025-10-01,23,Wednesday,2265.871274332622,24575.902310239067,29107.64485890431
2025-10-01 23:15:00+00:00,26841.77358457169,2025-10-01,23,Wednesday,2267.154355463332,24574.619229108357,29108.92794003502
2025-10-01 23:30:00+00:00,26841.77358457169,2025-10-01,23,Wednesday,2268.434184154697,24573.339400416993,29110.207768726385
2025-10-01 23:45:00+00:00,26798.997606234065,2025-10-01,23,Wednesday,2269.7107850155326,24529.28682121853,29068.7083912496
2025-10-02 00:00:00+00:00,26461.543075333004,2025-10-02,0,Thursday,2270.9841823458846,24190.55889298712,28732.52725767889
2025-10-02 00:15:00+00:00,26461.543075333004,2025-10-02,0,Thursday,2272.254400142424,24189.28867519058,28733.79747547543
2025-10-02 00:30:00+00:00,26461.543075333004,2025-10-02,0,Thursday,2273.521462103723,24188.02161322928,28735.064537436727
2025-10-02 00:45:00+00:00,26461.543075333004,2025-10-02,0,Thursday,2274.785391635414,24186.75768369759,28736.328466968418
2025-10-02 01:00:00+00:00,26294.93427808891,2025-10-02,1,Thursday,2276.046211855233,24018.888066233674,28570.980489944144
2025-10-02 01:15:00+00:00,26294.93427808891,2025-10-02,1,Thursday,2277.303945597958,24017.630332490953,28572.238223686865
2025-10-02 01:30:00+00:00,26349.45321462086,2025-10-02,1,Thursday,2278.558615420225,24070.894599200634,28628.011830041083
2025-10-02 01:45:00+00:00,26294.93427808891,2025-10-02,1,Thursday,2279.810243605258,24015.12403448365,28574.744521694167
2025-10-02 02:00:00+00:00,25884.244979200248,2025-10-02,2,Thursday,2281.0588521674795,23603.186127032768,28165.303831367728
2025-10-02 02:15:00+00:00,26051.485791919753,2025-10-02,2,Thursday,2282.3044628570306,23769.18132906272,28333.790254776784
2025-10-02 02:30:00+00:00,26110.0841639897,2025-10-02,2,Thursday,2283.5470971641926,23826.53706682551,28393.631261153892
2025-10-02 02:45:00+00:00,26266.22385226276,2025-10-02,2,Thursday,2284.7867763237105,23981.437075939048,28551.01062858647
2025-10-02 03:00:00+00:00,28009.846984352982,2025-10-02,3,Thursday,2286.023521319029,25723.823463033954,30295.87050567201
2025-10-02 03:15:00+00:00,28108.102783687005,2025-10-02,3,Thursday,2287.257352886435,25820.84543080057,30395.36013657344
2025-10-02 03:30:00+00:00,28738.2342427808,2025-10-02,3,Thursday,2288.4882915191147,26449.745951261684,31026.722534299915
2025-10-02 03:45:00+00:00,29311.919460115496,2025-10-02,3,Thursday,2289.7163574711262,27022.20310264437,31601.635817586623
2025-10-02 04:00:00+00:00,38044.7181539964,2025-10-02,4,Thursday,2290.9415707612843,35753.776583235114,40335.65972475769
2025-10-02 04:15:00+00:00,39656.0291609318,2025-10-02,4,Thursday,2292.1639511769727,37363.865209754826,41948.19311210878
2025-10-02 04:30:00+00:00,40748.15311096688,2025-10-02,4,Thursday,2293.383518277868,38454.76959268901,43041.53662924475
2025-10-02 04:45:00+00:00,41599.36875009739,2025-10-02,4,Thursday,2294.600291399595,39304.76845869779,43893.96904149699
2025-10-02 05:00:00+00:00,51431.41227797136,2025-10-02,5,Thursday,2295.814289657301,49135.59798831405,53727.22656762866
2025-10-02 05:15:00+00:00,52016.293583906045,2025-10-02,5,Thursday,2297.0255319491603,49719.26805195688,54313.31911585521
2025-10-02 05:30:00+00:00,52177.390452201726,2025-10-02,5,Thursday,2298.234036959807,49879.156415241916,54475.624489161535
2025-10-02 05:45:00+00:00,52403.45510940086,2025-10-02,5,Thursday,2299.4398231636974,50104.01528623716,54702.89493256455
2025-10-02 06:00:00+00:00,52706.14401460029,2025-10-02,6,Thursday,2300.6429088284044,50405.50110577189,55006.7869234287
2025-10-02 06:15:00+00:00,52824.91390893198,2025-10-02,6,Thursday,2301.843312017849,50523.07059691413,55126.75722094983
2025-10-02 06:30:00+00:00,52930.203899759385,2025-10-02,6,Thursday,2303.04105059546,50627.16284916393,55233.24495035484
2025-10-02 06:45:00+00:00,52930.203899759385,2025-10-02,6,Thursday,2304.236142227283,50625.967757532104,55234.440041986665
2025-10-02 07:00:00+00:00,51750.58191515847,2025-10-02,7,Thursday,2305.4286043850116,49445.15331077346,54056.01051954349
2025-10-02 07:15:00+00:00,51750.58191515847,2025-10-02,7,Thursday,2306.618454348974,49443.9634608095,54057.200369507445
2025-10-02 07:30:00+00:00,51750.58191515847,2025-10-02,7,Thursday,2307.805709211053,49442.77620594742,54058.38762436953
2025-10-02 07:45:00+00:00,51750.58191515847,2025-10-02,7,Thursday,2308.9903858775497,49441.59152928092,54059.57230103602
2025-10-02 08:00:00+00:00,47913.6199520106,2025-10-02,8,Thursday,2310.172501071993,45603.447450938605,50223.7924530826
2025-10-02 08:15:00+00:00,48431.51390882977,2025-10-02,8,Thursday,2311.3520713378934,46120.161837491876,50742.86598016767
2025-10-02 08:30:00+00:00,48431.51390882977,2025-10-02,8,Thursday,2312.5291130414457,46118.984795788325,50744.04302187122
2025-10-02 08:45:00+00:00,48835.58985738988,2025-10-02,8,Thursday,2313.7036423741765,46521.88621501571,51149.293499764055
2025-10-02 09:00:00+00:00,47536.38269727893,2025-10-02,9,Thursday,2314.875675355545,45221.50702192339,49851.258372634475
2025-10-02 09:15:00+00:00,47844.00194430844,2025-10-02,9,Thursday,2316.0452278354887,45527.95671647295,50160.047172143924
2025-10-02 09:30:00+00:00,48559.103170596296,2025-10-02,9,Thursday,2317.2123154969286,46241.890855099366,50876.315486093226
2025-10-02 09:45:00+00:00,49738.58078601646,2025-10-02,9,Thursday,2318.3769538582205,47420.20383215824,52056.95773987468
2025-10-02 10:00:00+00:00,47554.600392441156,2025-10-02,10,Thursday,2319.5391582755624,45235.061234165594,49874.13955071672
2025-10-02 10:15:00+00:00,46816.29106170282,2025-10-02,10,Thursday,2320.6989439453564,44495.592117757464,49136.99000564817
2025-10-02 10:30:00+00:00,46816.29106170282,2025-10-02,10,Thursday,2321.8563259065286,44494.43473579629,49138.147387609344
2025-10-02 10:45:00+00:00,46172.030089506974,2025-10-02,10,Thursday,2323.011319042803,43849.01877046417,48495.041408549776
2025-10-02 11:00:00+00:00,45447.44906156317,2025-10-02,11,Thursday,2324.1639380849356,43123.285123478236,47771.61299964811
2025-10-02 11:15:00+00:00,45198.82560329609,2025-10-02,11,Thursday,2325.314197612906,42873.51140568319,47524.139800909
2025-10-02 11:30:00+00:00,45198.82560329609,2025-10-02,11,Thursday,2326.4621120580673,42872.36349123802,47525.28771535416
2025-10-02 11:45:00+00:00,45198.82560329609,2025-10-02,11,Thursday,2327.6076957052633,42871.21790759083,47526.43329900136
2025-10-02 12:00:00+00:00,44098.43994737228,2025-10-02,12,Thursday,2328.750962694897,41769.688984677385,46427.19091006718
2025-10-02 12:15:00+00:00,44098.43994737228,2025-10-02,12,Thursday,2329.891927024971,41768.54802034731,46428.33187439725
2025-10-02 12:30:00+00:00,44098.43994737228,2025-10-02,12,Thursday,2331.030602553085,41767.40934481919,46429.47054992537
2025-10-02 12:45:00+00:00,44098.43994737228,2025-10-02,12,Thursday,2332.1670029984007,41766.27294437388,46430.60695037068
2025-10-02 13:00:00+00:00,43625.148370477196,2025-10-02,13,Thursday,2333.301141943568,41291.84722853363,45958.44951242076
2025-10-02 13:15:00+00:00,43625.148370477196,2025-10-02,13,Thursday,2334.433032836624,41290.71533764057,45959.58140331382
2025-10-02 13:30:00+00:00,43625.148370477196,2025-10-02,13,Thursday,2335.562688992848,41289.58568148435,45960.71105947004
