Start der Messung;Start der Messung (Text);Stromverbrauch;Grundversorgte Kunden;Freie Kunden;Jahr;Monat;Tag;Wochentag;Tag des Jahres;Quartal;Woche des Jahres
2025-01-31T23:45:00+01:00;2025-01-31T23:45:00+0100;30107.569;15010.53;15097.039;2025;1;31;4;31;1;5
2025-01-31T23:30:00+01:00;2025-01-31T23:30:00+0100;30525.286;15350.721;15174.565;2025;1;31;4;31;1;5
2025-01-31T23:15:00+01:00;2025-01-31T23:15:00+0100;31205.238;16020.018;15185.221;2025;1;31;4;31;1;5
2025-01-31T23:00:00+01:00;2025-01-31T23:00:00+0100;31713.148;16452.793;15260.356;2025;1;31;4;31;1;5
2025-01-31T22:45:00+01:00;2025-01-31T22:45:00+0100;32839.556;17228.164;15611.393;2025;1;31;4;31;1;5
2025-01-31T22:30:00+01:00;2025-01-31T22:30:00+0100;33402.344;17636.164;15766.18;2025;1;31;4;31;1;5
2025-01-31T22:15:00+01:00;2025-01-31T22:15:00+0100;33517.135;17400.683;16116.453;2025;1;31;4;31;1;5
2025-01-31T22:00:00+01:00;2025-01-31T22:00:00+0100;33843.305;17739.678;16103.627;2025;1;31;4;31;1;5
2025-01-31T21:45:00+01:00;2025-01-31T21:45:00+0100;34601.121;18121.19;16479.931;2025;1;31;4;31;1;5
2025-01-31T21:30:00+01:00;2025-01-31T21:30:00+0100;35271.913;18592.48;16679.434;2025;1;31;4;31;1;5
2025-01-31T21:15:00+01:00;2025-01-31T21:15:00+0100;35971.358;19163.599;16807.759;2025;1;31;4;31;1;5
2025-01-31T21:00:00+01:00;2025-01-31T21:00:00+0100;36435.626;19387.886;17047.741;2025;1;31;4;31;1;5
2025-01-31T20:45:00+01:00;2025-01-31T20:45:00+0100;37264.327;20003.088;17261.239;2025;1;31;4;31;1;5
2025-01-31T20:30:00+01:00;2025-01-31T20:30:00+0100;37924.709;20437.919;17486.79;2025;1;31;4;31;1;5
2025-01-31T20:15:00+01:00;2025-01-31T20:15:00+0100;39083.022;21391.248;17691.774;2025;1;31;4;31;1;5
2025-01-31T20:00:00+01:00;2025-01-31T20:00:00+0100;39709.571;21443.023;18266.548;2025;1;31;4;31;1;5
2025-01-31T19:45:00+01:00;2025-01-31T19:45:00+0100;40258.598;21685.879;18572.719;2025;1;31;4;31;1;5
2025-01-31T19:30:00+01:00;2025-01-31T19:30:00+0100;40925.8;22168.501;18757.299;2025;1;31;4;31;1;5
2025-01-31T19:15:00+01:00;2025-01-31T19:15:00+0100;41536.516;22422.405;19114.111;2025;1;31;4;31;1;5
2025-01-31T19:00:00+01:00;2025-01-31T19:00:00+0100;42186.015;22757.583;19428.432;2025;1;31;4;31;1;5
2025-01-31T18:45:00+01:00;2025-01-31T18:45:00+0100;43131.821;23100.731;20031.09;2025;1;31;4;31;1;5
2025-01-31T18:30:00+01:00;2025-01-31T18:30:00+0100;43534.952;23255.21;20279.741;2025;1;31;4;31;1;5
2025-01-31T18:15:00+01:00;2025-01-31T18:15:00+0100;44218.645;23590.446;20628.198;2025;1;31;4;31;1;5
2025-01-31T18:00:00+01:00;2025-01-31T18:00:00+0100;44035.558;23296.049;20739.509;2025;1;31;4;31;1;5
2025-01-31T17:45:00+01:00;2025-01-31T17:45:00+0100;44198.315;23063.674;21134.641;2025;1;31;4;31;1;5
2025-01-31T17:30:00+01:00;2025-01-31T17:30:00+0100;44019.305;22678.593;21340.712;2025;1;31;4;31;1;5
2025-01-31T17:15:00+01:00;2025-01-31T17:15:00+0100;43392.8;21771.631;21621.169;2025;1;31;4;31;1;5
2025-01-31T17:00:00+01:00;2025-01-31T17:00:00+0100;43377.243;21665.235;21712.008;2025;1;31;4;31;1;5
2025-01-31T16:45:00+01:00;2025-01-31T16:45:00+0100;43335.244;21322.221;22013.023;2025;1;31;4;31;1;5
2025-01-31T16:30:00+01:00;2025-01-31T16:30:00+0100;43181.054;21009.049;22172.005;2025;1;31;4;31;1;5
2025-01-31T16:15:00+01:00;2025-01-31T16:15:00+0100;43228.89;20992.262;22236.628;2025;1;31;4;31;1;5
2025-01-31T16:00:00+01:00;2025-01-31T16:00:00+0100;43429.877;20899.514;22530.363;2025;1;31;4;31;1;5
2025-01-31T15:45:00+01:00;2025-01-31T15:45:00+0100;43819.115;21032.567;22786.548;2025;1;31;4;31;1;5
2025-01-31T15:30:00+01:00;2025-01-31T15:30:00+0100;43946.367;21085.366;22861.0;2025;1;31;4;31;1;5
2025-01-31T15:15:00+01:00;2025-01-31T15:15:00+0100;44194.306;21245.604;22948.702;2025;1;31;4;31;1;5
2025-01-31T15:00:00+01:00;2025-01-31T15:00:00+0100;44324.464;21181.795;23142.67;2025;1;31;4;31;1;5
2025-01-31T14:45:00+01:00;2025-01-31T14:45:00+0100;44591.947;21523.24;23068.707;2025;1;31;4;31;1;5
2025-01-31T14:30:00+01:00;2025-01-31T14:30:00+0100;44960.24;21615.97;23344.27;2025;1;31;4;31;1;5
2025-01-31T14:15:00+01:00;2025-01-31T14:15:00+0100;45103.504;21688.01;23415.494;2025;1;31;4;31;1;5
2025-01-31T14:00:00+01:00;2025-01-31T14:00:00+0100;45116.22;21584.158;23532.062;2025;1;31;4;31;1;5
2025-01-31T13:45:00+01:00;2025-01-31T13:45:00+0100;45585.347;21868.966;23716.381;2025;1;31;4;31;1;5
2025-01-31T13:30:00+01:00;2025-01-31T13:30:00+0100;45778.409;21889.657;23888.752;2025;1;31;4;31;1;5
2025-01-31T13:15:00+01:00;2025-01-31T13:15:00+0100;45636.007;21794.909;23841.099;2025;1;31;4;31;1;5
2025-01-31T13:00:00+01:00;2025-01-31T13:00:00+0100;45923.6;21901.739;24021.861;2025;1;31;4;31;1;5
2025-01-31T12:45:00+01:00;2025-01-31T12:45:00+0100;45413.808;21556.088;23857.719;2025;1;31;4;31;1;5
2025-01-31T12:30:00+01:00;2025-01-31T12:30:00+0100;45245.376;21614.081;23631.295;2025;1;31;4;31;1;5
2025-01-31T12:15:00+01:00;2025-01-31T12:15:00+0100;45683.203;21858.893;23824.311;2025;1;31;4;31;1;5
2025-01-31T12:00:00+01:00;2025-01-31T12:00:00+0100;46102.707;22008.587;24094.12;2025;1;31;4;31;1;5
2025-01-31T11:45:00+01:00;2025-01-31T11:45:00+0100;45829.733;21679.093;24150.641;2025;1;31;4;31;1;5
2025-01-31T11:30:00+01:00;2025-01-31T11:30:00+0100;45784.07;21334.259;24449.812;2025;1;31;4;31;1;5
2025-01-31T11:15:00+01:00;2025-01-31T11:15:00+0100;45686.42;21130.338;24556.082;2025;1;31;4;31;1;5
2025-01-31T11:00:00+01:00;2025-01-31T11:00:00+0100;46071.981;21491.878;24580.103;2025;1;31;4;31;1;5
2025-01-31T10:45:00+01:00;2025-01-31T10:45:00+0100;45870.38;21374.978;24495.402;2025;1;31;4;31;1;5
2025-01-31T10:30:00+01:00;2025-01-31T10:30:00+0100;45546.879;21069.442;24477.437;2025;1;31;4;31;1;5
2025-01-31T10:15:00+01:00;2025-01-31T10:15:00+0100;45742.661;21268.073;24474.587;2025;1;31;4;31;1;5
2025-01-31T10:00:00+01:00;2025-01-31T10:00:00+0100;45691.88;21157.386;24534.494;2025;1;31;4;31;1;5
2025-01-31T09:45:00+01:00;2025-01-31T09:45:00+0100;45214.037;20764.183;24449.854;2025;1;31;4;31;1;5
2025-01-31T09:30:00+01:00;2025-01-31T09:30:00+0100;45128.113;20944.815;24183.298;2025;1;31;4;31;1;5
2025-01-31T09:15:00+01:00;2025-01-31T09:15:00+0100;45018.707;20954.053;24064.654;2025;1;31;4;31;1;5
2025-01-31T09:00:00+01:00;2025-01-31T09:00:00+0100;44969.556;20935.587;24033.97;2025;1;31;4;31;1;5
2025-01-31T08:45:00+01:00;2025-01-31T08:45:00+0100;44361.033;20426.929;23934.104;2025;1;31;4;31;1;5
2025-01-31T08:30:00+01:00;2025-01-31T08:30:00+0100;43851.934;20276.213;23575.721;2025;1;31;4;31;1;5
2025-01-31T08:15:00+01:00;2025-01-31T08:15:00+0100;43750.769;20125.898;23624.871;2025;1;31;4;31;1;5
2025-01-31T08:00:00+01:00;2025-01-31T08:00:00+0100;43246.508;19599.104;23647.404;2025;1;31;4;31;1;5
2025-01-31T07:45:00+01:00;2025-01-31T07:45:00+0100;42304.309;19209.643;23094.666;2025;1;31;4;31;1;5
2025-01-31T07:30:00+01:00;2025-01-31T07:30:00+0100;41309.575;18687.576;22621.998;2025;1;31;4;31;1;5
2025-01-31T07:15:00+01:00;2025-01-31T07:15:00+0100;39994.005;17778.672;22215.334;2025;1;31;4;31;1;5
2025-01-31T07:00:00+01:00;2025-01-31T07:00:00+0100;38829.211;17063.194;21766.017;2025;1;31;4;31;1;5
2025-01-31T06:45:00+01:00;2025-01-31T06:45:00+0100;37000.588;16114.91;20885.678;2025;1;31;4;31;1;5
2025-01-31T06:30:00+01:00;2025-01-31T06:30:00+0100;35463.861;15295.826;20168.035;2025;1;31;4;31;1;5
2025-01-31T06:15:00+01:00;2025-01-31T06:15:00+0100;34164.045;14466.296;19697.749;2025;1;31;4;31;1;5
2025-01-31T06:00:00+01:00;2025-01-31T06:00:00+0100;32889.027;13764.876;19124.152;2025;1;31;4;31;1;5
2025-01-31T05:45:00+01:00;2025-01-31T05:45:00+0100;31127.28;13176.935;17950.344;2025;1;31;4;31;1;5
2025-01-31T05:30:00+01:00;2025-01-31T05:30:00+0100;29860.698;12704.864;17155.834;2025;1;31;4;31;1;5
2025-01-31T05:15:00+01:00;2025-01-31T05:15:00+0100;29035.633;12564.09;16471.544;2025;1;31;4;31;1;5
2025-01-31T05:00:00+01:00;2025-01-31T05:00:00+0100;28391.92;12418.789;15973.13;2025;1;31;4;31;1;5
2025-01-31T04:45:00+01:00;2025-01-31T04:45:00+0100;27581.134;12188.521;15392.613;2025;1;31;4;31;1;5
2025-01-31T04:30:00+01:00;2025-01-31T04:30:00+0100;27173.674;12000.374;15173.3;2025;1;31;4;31;1;5
2025-01-31T04:15:00+01:00;2025-01-31T04:15:00+0100;26601.742;11781.053;14820.689;2025;1;31;4;31;1;5
2025-01-31T04:00:00+01:00;2025-01-31T04:00:00+0100;26372.118;11952.664;14419.454;2025;1;31;4;31;1;5
2025-01-31T03:45:00+01:00;2025-01-31T03:45:00+0100;26172.058;11891.13;14280.927;2025;1;31;4;31;1;5
2025-01-31T03:30:00+01:00;2025-01-31T03:30:00+0100;26079.955;11815.643;14264.312;2025;1;31;4;31;1;5
2025-01-31T03:15:00+01:00;2025-01-31T03:15:00+0100;26050.972;11872.194;14178.778;2025;1;31;4;31;1;5
2025-01-31T03:00:00+01:00;2025-01-31T03:00:00+0100;26301.05;12188.953;14112.097;2025;1;31;4;31;1;5
2025-01-31T02:45:00+01:00;2025-01-31T02:45:00+0100;26128.334;12061.686;14066.648;2025;1;31;4;31;1;5
2025-01-31T02:30:00+01:00;2025-01-31T02:30:00+0100;26482.855;12283.208;14199.647;2025;1;31;4;31;1;5
2025-01-31T02:15:00+01:00;2025-01-31T02:15:00+0100;26857.085;12620.463;14236.622;2025;1;31;4;31;1;5
2025-01-31T02:00:00+01:00;2025-01-31T02:00:00+0100;27110.633;12913.756;14196.878;2025;1;31;4;31;1;5
2025-01-31T01:45:00+01:00;2025-01-31T01:45:00+0100;27561.398;13368.956;14192.442;2025;1;31;4;31;1;5
2025-01-31T01:30:00+01:00;2025-01-31T01:30:00+0100;28100.005;13767.247;14332.758;2025;1;31;4;31;1;5
2025-01-31T01:15:00+01:00;2025-01-31T01:15:00+0100;28290.569;13878.016;14412.553;2025;1;31;4;31;1;5
2025-01-31T01:00:00+01:00;2025-01-31T01:00:00+0100;27296.004;12925.067;14370.937;2025;1;31;4;31;1;5
2025-01-31T00:45:00+01:00;2025-01-31T00:45:00+0100;27410.163;12911.067;14499.096;2025;1;31;4;31;1;5
2025-01-31T00:30:00+01:00;2025-01-31T00:30:00+0100;27839.509;13141.675;14697.835;2025;1;31;4;31;1;5
2025-01-31T00:15:00+01:00;2025-01-31T00:15:00+0100;28370.242;13555.814;14814.428;2025;1;31;4;31;1;5
2025-01-31T00:00:00+01:00;2025-01-31T00:00:00+0100;28772.22;13867.17;14905.049;2025;1;31;4;31;1;5
2025-01-30T23:45:00+01:00;2025-01-30T23:45:00+0100;29361.655;14332.97;15028.685;2025;1;30;3;30;1;5
2025-01-30T23:30:00+01:00;2025-01-30T23:30:00+0100;29754.537;14643.222;15111.316;2025;1;30;3;30;1;5
2025-01-30T23:15:00+01:00;2025-01-30T23:15:00+0100;30545.416;15274.377;15271.04;2025;1;30;3;30;1;5
2025-01-30T23:00:00+01:00;2025-01-30T23:00:00+0100;31207.778;15877.262;15330.516;2025;1;30;3;30;1;5
2025-01-30T22:45:00+01:00;2025-01-30T22:45:00+0100;32147.38;16615.405;15531.974;2025;1;30;3;30;1;5
2025-01-30T22:30:00+01:00;2025-01-30T22:30:00+0100;32812.519;17060.408;15752.111;2025;1;30;3;30;1;5
2025-01-30T22:15:00+01:00;2025-01-30T22:15:00+0100;33118.308;16966.727;16151.581;2025;1;30;3;30;1;5
2025-01-30T22:00:00+01:00;2025-01-30T22:00:00+0100;33851.145;17442.407;16408.738;2025;1;30;3;30;1;5
2025-01-30T21:45:00+01:00;2025-01-30T21:45:00+0100;34604.349;17912.213;16692.136;2025;1;30;3;30;1;5
2025-01-30T21:30:00+01:00;2025-01-30T21:30:00+0100;35174.665;18380.168;16794.498;2025;1;30;3;30;1;5
2025-01-30T21:15:00+01:00;2025-01-30T21:15:00+0100;35973.357;18990.803;16982.554;2025;1;30;3;30;1;5
2025-01-30T21:00:00+01:00;2025-01-30T21:00:00+0100;36682.47;19583.037;17099.433;2025;1;30;3;30;1;5
2025-01-30T20:45:00+01:00;2025-01-30T20:45:00+0100;37509.432;19987.545;17521.886;2025;1;30;3;30;1;5
2025-01-30T20:30:00+01:00;2025-01-30T20:30:00+0100;38303.0;20712.178;17590.822;2025;1;30;3;30;1;5
2025-01-30T20:15:00+01:00;2025-01-30T20:15:00+0100;39331.895;21217.394;18114.501;2025;1;30;3;30;1;5
2025-01-30T20:00:00+01:00;2025-01-30T20:00:00+0100;40302.646;21704.628;18598.018;2025;1;30;3;30;1;5
2025-01-30T19:45:00+01:00;2025-01-30T19:45:00+0100;40777.602;21847.514;18930.088;2025;1;30;3;30;1;5
2025-01-30T19:30:00+01:00;2025-01-30T19:30:00+0100;41391.325;22161.524;19229.801;2025;1;30;3;30;1;5
2025-01-30T19:15:00+01:00;2025-01-30T19:15:00+0100;42147.165;22703.997;19443.168;2025;1;30;3;30;1;5
2025-01-30T19:00:00+01:00;2025-01-30T19:00:00+0100;42952.054;23124.479;19827.575;2025;1;30;3;30;1;5
2025-01-30T18:45:00+01:00;2025-01-30T18:45:00+0100;43387.352;22997.464;20389.888;2025;1;30;3;30;1;5
2025-01-30T18:30:00+01:00;2025-01-30T18:30:00+0100;44159.608;23408.782;20750.826;2025;1;30;3;30;1;5
2025-01-30T18:15:00+01:00;2025-01-30T18:15:00+0100;44895.806;23620.143;21275.663;2025;1;30;3;30;1;5
2025-01-30T18:00:00+01:00;2025-01-30T18:00:00+0100;45028.731;23452.969;21575.762;2025;1;30;3;30;1;5
2025-01-30T17:45:00+01:00;2025-01-30T17:45:00+0100;45210.64;23193.025;22017.615;2025;1;30;3;30;1;5
2025-01-30T17:30:00+01:00;2025-01-30T17:30:00+0100;44750.995;22476.45;22274.545;2025;1;30;3;30;1;5
2025-01-30T17:15:00+01:00;2025-01-30T17:15:00+0100;44344.917;21893.788;22451.129;2025;1;30;3;30;1;5
2025-01-30T17:00:00+01:00;2025-01-30T17:00:00+0100;44143.989;21392.057;22751.933;2025;1;30;3;30;1;5
2025-01-30T16:45:00+01:00;2025-01-30T16:45:00+0100;43986.574;21209.234;22777.34;2025;1;30;3;30;1;5
2025-01-30T16:30:00+01:00;2025-01-30T16:30:00+0100;43990.854;20952.393;23038.461;2025;1;30;3;30;1;5
2025-01-30T16:15:00+01:00;2025-01-30T16:15:00+0100;44156.906;20994.226;23162.68;2025;1;30;3;30;1;5
2025-01-30T16:00:00+01:00;2025-01-30T16:00:00+0100;43958.118;20581.379;23376.739;2025;1;30;3;30;1;5
2025-01-30T15:45:00+01:00;2025-01-30T15:45:00+0100;44126.448;20632.845;23493.603;2025;1;30;3;30;1;5
2025-01-30T15:30:00+01:00;2025-01-30T15:30:00+0100;44371.702;20747.882;23623.82;2025;1;30;3;30;1;5
2025-01-30T15:15:00+01:00;2025-01-30T15:15:00+0100;44699.484;20877.521;23821.963;2025;1;30;3;30;1;5
2025-01-30T15:00:00+01:00;2025-01-30T15:00:00+0100;45086.806;21109.775;23977.031;2025;1;30;3;30;1;5
2025-01-30T14:45:00+01:00;2025-01-30T14:45:00+0100;44875.595;20797.346;24078.249;2025;1;30;3;30;1;5
2025-01-30T14:30:00+01:00;2025-01-30T14:30:00+0100;44606.752;20661.786;23944.966;2025;1;30;3;30;1;5
2025-01-30T14:15:00+01:00;2025-01-30T14:15:00+0100;44179.131;20289.231;23889.9;2025;1;30;3;30;1;5
2025-01-30T14:00:00+01:00;2025-01-30T14:00:00+0100;44446.871;20387.34;24059.531;2025;1;30;3;30;1;5
2025-01-30T13:45:00+01:00;2025-01-30T13:45:00+0100;45637.936;21224.413;24413.523;2025;1;30;3;30;1;5
2025-01-30T13:30:00+01:00;2025-01-30T13:30:00+0100;46148.126;21625.056;24523.07;2025;1;30;3;30;1;5
2025-01-30T13:15:00+01:00;2025-01-30T13:15:00+0100;45570.271;21159.898;24410.373;2025;1;30;3;30;1;5
2025-01-30T13:00:00+01:00;2025-01-30T13:00:00+0100;45532.144;21112.076;24420.068;2025;1;30;3;30;1;5
2025-01-30T12:45:00+01:00;2025-01-30T12:45:00+0100;45489.25;21184.83;24304.42;2025;1;30;3;30;1;5
2025-01-30T12:30:00+01:00;2025-01-30T12:30:00+0100;45869.389;21467.268;24402.121;2025;1;30;3;30;1;5
2025-01-30T12:15:00+01:00;2025-01-30T12:15:00+0100;46085.091;21580.345;24504.746;2025;1;30;3;30;1;5
2025-01-30T12:00:00+01:00;2025-01-30T12:00:00+0100;46696.61;22043.875;24652.735;2025;1;30;3;30;1;5
2025-01-30T11:45:00+01:00;2025-01-30T11:45:00+0100;46794.74;22073.611;24721.13;2025;1;30;3;30;1;5
2025-01-30T11:30:00+01:00;2025-01-30T11:30:00+0100;46582.494;21776.096;24806.398;2025;1;30;3;30;1;5
2025-01-30T11:15:00+01:00;2025-01-30T11:15:00+0100;45858.952;21083.802;24775.15;2025;1;30;3;30;1;5
2025-01-30T11:00:00+01:00;2025-01-30T11:00:00+0100;46069.749;21224.979;24844.771;2025;1;30;3;30;1;5
2025-01-30T10:45:00+01:00;2025-01-30T10:45:00+0100;45574.763;20843.575;24731.188;2025;1;30;3;30;1;5
2025-01-30T10:30:00+01:00;2025-01-30T10:30:00+0100;45589.199;20622.319;24966.881;2025;1;30;3;30;1;5
2025-01-30T10:15:00+01:00;2025-01-30T10:15:00+0100;45545.385;20556.746;24988.639;2025;1;30;3;30;1;5
2025-01-30T10:00:00+01:00;2025-01-30T10:00:00+0100;45971.646;20922.633;25049.013;2025;1;30;3;30;1;5
2025-01-30T09:45:00+01:00;2025-01-30T09:45:00+0100;46119.895;21101.585;25018.31;2025;1;30;3;30;1;5
2025-01-30T09:30:00+01:00;2025-01-30T09:30:00+0100;45816.409;21095.147;24721.262;2025;1;30;3;30;1;5
2025-01-30T09:15:00+01:00;2025-01-30T09:15:00+0100;45423.796;20982.492;24441.304;2025;1;30;3;30;1;5
2025-01-30T09:00:00+01:00;2025-01-30T09:00:00+0100;43931.345;20886.993;23044.352;2025;1;30;3;30;1;5
2025-01-30T08:45:00+01:00;2025-01-30T08:45:00+0100;43172.915;20566.437;22606.479;2025;1;30;3;30;1;5
2025-01-30T08:30:00+01:00;2025-01-30T08:30:00+0100;42504.09;20005.59;22498.5;2025;1;30;3;30;1;5
2025-01-30T08:15:00+01:00;2025-01-30T08:15:00+0100;42240.255;19977.909;22262.346;2025;1;30;3;30;1;5
2025-01-30T08:00:00+01:00;2025-01-30T08:00:00+0100;42798.023;19741.713;23056.31;2025;1;30;3;30;1;5
2025-01-30T07:45:00+01:00;2025-01-30T07:45:00+0100;42042.199;18893.943;23148.256;2025;1;30;3;30;1;5
2025-01-30T07:30:00+01:00;2025-01-30T07:30:00+0100;41303.095;18537.693;22765.402;2025;1;30;3;30;1;5
2025-01-30T07:15:00+01:00;2025-01-30T07:15:00+0100;40114.644;17878.349;22236.295;2025;1;30;3;30;1;5
2025-01-30T07:00:00+01:00;2025-01-30T07:00:00+0100;38575.994;17093.492;21482.502;2025;1;30;3;30;1;5
2025-01-30T06:45:00+01:00;2025-01-30T06:45:00+0100;36318.503;15747.655;20570.848;2025;1;30;3;30;1;5
2025-01-30T06:30:00+01:00;2025-01-30T06:30:00+0100;34946.953;15070.388;19876.565;2025;1;30;3;30;1;5
2025-01-30T06:15:00+01:00;2025-01-30T06:15:00+0100;33411.173;14231.675;19179.499;2025;1;30;3;30;1;5
2025-01-30T06:00:00+01:00;2025-01-30T06:00:00+0100;32225.118;13483.599;18741.519;2025;1;30;3;30;1;5
2025-01-30T05:45:00+01:00;2025-01-30T05:45:00+0100;30546.109;12813.199;17732.911;2025;1;30;3;30;1;5
2025-01-30T05:30:00+01:00;2025-01-30T05:30:00+0100;29393.911;12436.176;16957.735;2025;1;30;3;30;1;5
2025-01-30T05:15:00+01:00;2025-01-30T05:15:00+0100;28474.775;12172.679;16302.096;2025;1;30;3;30;1;5
2025-01-30T05:00:00+01:00;2025-01-30T05:00:00+0100;27974.31;12111.859;15862.452;2025;1;30;3;30;1;5
2025-01-30T04:45:00+01:00;2025-01-30T04:45:00+0100;26790.442;11765.067;15025.375;2025;1;30;3;30;1;5
2025-01-30T04:30:00+01:00;2025-01-30T04:30:00+0100;26461.682;11691.286;14770.396;2025;1;30;3;30;1;5
2025-01-30T04:15:00+01:00;2025-01-30T04:15:00+0100;26035.563;11540.712;14494.851;2025;1;30;3;30;1;5
2025-01-30T04:00:00+01:00;2025-01-30T04:00:00+0100;25837.795;11596.846;14240.95;2025;1;30;3;30;1;5
2025-01-30T03:45:00+01:00;2025-01-30T03:45:00+0100;25523.062;11440.473;14082.588;2025;1;30;3;30;1;5
2025-01-30T03:30:00+01:00;2025-01-30T03:30:00+0100;25671.612;11590.025;14081.588;2025;1;30;3;30;1;5
2025-01-30T03:15:00+01:00;2025-01-30T03:15:00+0100;25664.139;11574.151;14089.988;2025;1;30;3;30;1;5
2025-01-30T03:00:00+01:00;2025-01-30T03:00:00+0100;25900.859;11857.276;14043.583;2025;1;30;3;30;1;5
2025-01-30T02:45:00+01:00;2025-01-30T02:45:00+0100;25827.946;11763.093;14064.853;2025;1;30;3;30;1;5
2025-01-30T02:30:00+01:00;2025-01-30T02:30:00+0100;26451.49;12353.428;14098.062;2025;1;30;3;30;1;5
2025-01-30T02:15:00+01:00;2025-01-30T02:15:00+0100;26555.651;12543.901;14011.751;2025;1;30;3;30;1;5
2025-01-30T02:00:00+01:00;2025-01-30T02:00:00+0100;26858.259;12761.713;14096.546;2025;1;30;3;30;1;5
2025-01-30T01:45:00+01:00;2025-01-30T01:45:00+0100;27125.844;13071.984;14053.861;2025;1;30;3;30;1;5
2025-01-30T01:30:00+01:00;2025-01-30T01:30:00+0100;27610.529;13477.313;14133.216;2025;1;30;3;30;1;5
2025-01-30T01:15:00+01:00;2025-01-30T01:15:00+0100;27891.461;13589.885;14301.576;2025;1;30;3;30;1;5
2025-01-30T01:00:00+01:00;2025-01-30T01:00:00+0100;26909.309;12563.725;14345.584;2025;1;30;3;30;1;5
2025-01-30T00:45:00+01:00;2025-01-30T00:45:00+0100;27076.269;12719.725;14356.544;2025;1;30;3;30;1;5
2025-01-30T00:30:00+01:00;2025-01-30T00:30:00+0100;27386.759;12901.996;14484.763;2025;1;30;3;30;1;5
2025-01-30T00:15:00+01:00;2025-01-30T00:15:00+0100;28013.907;13297.286;14716.622;2025;1;30;3;30;1;5
2025-01-30T00:00:00+01:00;2025-01-30T00:00:00+0100;28386.237;13547.487;14838.75;2025;1;30;3;30;1;5
2025-01-29T23:45:00+01:00;2025-01-29T23:45:00+0100;28869.454;13824.069;15045.385;2025;1;29;2;29;1;5
2025-01-29T23:30:00+01:00;2025-01-29T23:30:00+0100;29560.041;14405.318;15154.724;2025;1;29;2;29;1;5
2025-01-29T23:15:00+01:00;2025-01-29T23:15:00+0100;30365.842;15069.535;15296.306;2025;1;29;2;29;1;5
2025-01-29T23:00:00+01:00;2025-01-29T23:00:00+0100;31192.289;15784.085;15408.204;2025;1;29;2;29;1;5
2025-01-29T22:45:00+01:00;2025-01-29T22:45:00+0100;32137.603;16611.094;15526.509;2025;1;29;2;29;1;5
2025-01-29T22:30:00+01:00;2025-01-29T22:30:00+0100;32694.481;16970.051;15724.43;2025;1;29;2;29;1;5
2025-01-29T22:15:00+01:00;2025-01-29T22:15:00+0100;33179.816;17111.758;16068.058;2025;1;29;2;29;1;5
2025-01-29T22:00:00+01:00;2025-01-29T22:00:00+0100;33492.498;17311.783;16180.715;2025;1;29;2;29;1;5
2025-01-29T21:45:00+01:00;2025-01-29T21:45:00+0100;34049.92;17636.975;16412.945;2025;1;29;2;29;1;5
2025-01-29T21:30:00+01:00;2025-01-29T21:30:00+0100;34875.042;18270.513;16604.529;2025;1;29;2;29;1;5
2025-01-29T21:15:00+01:00;2025-01-29T21:15:00+0100;35506.231;18861.187;16645.044;2025;1;29;2;29;1;5
2025-01-29T21:00:00+01:00;2025-01-29T21:00:00+0100;36182.277;19374.448;16807.829;2025;1;29;2;29;1;5
2025-01-29T20:45:00+01:00;2025-01-29T20:45:00+0100;37005.871;19948.244;17057.627;2025;1;29;2;29;1;5
2025-01-29T20:30:00+01:00;2025-01-29T20:30:00+0100;37744.359;20306.892;17437.467;2025;1;29;2;29;1;5
2025-01-29T20:15:00+01:00;2025-01-29T20:15:00+0100;38744.67;20925.847;17818.824;2025;1;29;2;29;1;5
2025-01-29T20:00:00+01:00;2025-01-29T20:00:00+0100;39764.821;21381.892;18382.929;2025;1;29;2;29;1;5
2025-01-29T19:45:00+01:00;2025-01-29T19:45:00+0100;40336.378;21694.469;18641.909;2025;1;29;2;29;1;5
2025-01-29T19:30:00+01:00;2025-01-29T19:30:00+0100;40995.483;22067.412;18928.071;2025;1;29;2;29;1;5
2025-01-29T19:15:00+01:00;2025-01-29T19:15:00+0100;41306.075;22240.799;19065.276;2025;1;29;2;29;1;5
2025-01-29T19:00:00+01:00;2025-01-29T19:00:00+0100;42124.087;22644.787;19479.3;2025;1;29;2;29;1;5
2025-01-29T18:45:00+01:00;2025-01-29T18:45:00+0100;42915.049;22777.724;20137.325;2025;1;29;2;29;1;5
2025-01-29T18:30:00+01:00;2025-01-29T18:30:00+0100;43386.72;22829.224;20557.496;2025;1;29;2;29;1;5
2025-01-29T18:15:00+01:00;2025-01-29T18:15:00+0100;43860.804;22982.056;20878.748;2025;1;29;2;29;1;5
2025-01-29T18:00:00+01:00;2025-01-29T18:00:00+0100;43854.655;22806.442;21048.213;2025;1;29;2;29;1;5
2025-01-29T17:45:00+01:00;2025-01-29T17:45:00+0100;43809.222;22387.228;21421.994;2025;1;29;2;29;1;5
2025-01-29T17:30:00+01:00;2025-01-29T17:30:00+0100;43143.635;21509.139;21634.496;2025;1;29;2;29;1;5
2025-01-29T17:15:00+01:00;2025-01-29T17:15:00+0100;42376.908;20583.463;21793.446;2025;1;29;2;29;1;5
2025-01-29T17:00:00+01:00;2025-01-29T17:00:00+0100;41834.919;19830.368;22004.551;2025;1;29;2;29;1;5
