Tag;MAE_24h;RMSE_24h;R2_24h;MAPE_24h_%;Start_t(UTC)
2020-10-28;1333.1110441080727;1530.7892766926172;0.967306581365249;3.282640514759696;2020-10-27 23:00:00+00:00
2020-10-29;1195.6292739257813;1465.8810480640564;0.9663540706026716;2.801195204389342;2020-10-28 23:00:00+00:00
2020-10-30;1207.9559868164058;1582.6259334069853;0.9540396244506056;2.944558871790027;2020-10-29 23:00:00+00:00
2020-10-31;774.6394407552083;1009.4698679871916;0.953685293592741;2.215892509938777;2020-10-30 23:00:00+00:00
2020-11-01;676.1274980468747;878.7432167166843;0.9621945225616675;2.055594897987587;2020-10-31 23:00:00+00:00
2020-11-02;1269.1543919270837;1530.348378559962;0.9670286004870187;3.059532948269558;2020-11-01 23:00:00+00:00
2020-11-03;999.6048085937504;1183.6785280299202;0.9792173933849395;2.538258448174904;2020-11-02 23:00:00+00:00
2020-11-04;1000.3930600585933;1179.3150009151177;0.9804864019578186;2.5119764921041665;2020-11-03 23:00:00+00:00
2020-11-05;713.4985901692708;834.6385808291463;0.9897254180022711;1.8979873222878803;2020-11-04 23:00:00+00:00
2020-11-06;782.0446521809898;991.1042865856291;0.9836495854407116;2.167427112749015;2020-11-05 23:00:00+00:00
2020-11-07;581.0934850260415;690.5418136594385;0.9807271509701306;1.8118500715253152;2020-11-06 23:00:00+00:00
2020-11-08;1510.3050794270832;1865.8133252930904;0.8038795856909756;5.130717439574276;2020-11-07 23:00:00+00:00
2020-11-09;1206.5978455403647;1462.6455165968584;0.9665910909615005;3.5794337180434908;2020-11-08 23:00:00+00:00
2020-11-10;734.4693068033856;884.077040704949;0.9871555120499421;2.073992313136454;2020-11-09 23:00:00+00:00
2020-11-11;628.2466085611982;843.0771923932972;0.9885601794544211;1.7937557491747456;2020-11-10 23:00:00+00:00
2020-11-12;540.4544379882811;671.5189291444694;0.9926550849197042;1.5422635696118463;2020-11-11 23:00:00+00:00
2020-11-13;733.4443157552081;884.1254099306785;0.9865488972537375;1.896386005742504;2020-11-12 23:00:00+00:00
2020-11-14;679.7425338541667;874.9210529929373;0.9689343741994245;2.068022971781466;2020-11-13 23:00:00+00:00
2020-11-15;1353.9101909179683;1730.6452617218558;0.8235557536557527;4.420608665870132;2020-11-14 23:00:00+00:00
2020-11-16;1116.3879799804688;1351.8382198185752;0.9750188525435769;3.1968905910585605;2020-11-15 23:00:00+00:00
2020-11-17;779.0983295898437;921.7181220916991;0.9865373633011717;2.1772767326812086;2020-11-16 23:00:00+00:00
2020-11-18;548.0958782552083;714.5731376180437;0.9917454684911226;1.5996987137552425;2020-11-17 23:00:00+00:00
2020-11-19;939.2045468750002;1113.651568571875;0.9827048291684004;2.4211711933230813;2020-11-18 23:00:00+00:00
2020-11-20;1161.8995831705731;1376.286484027555;0.9713839810138446;3.012466137604367;2020-11-19 23:00:00+00:00
2020-11-21;645.411787923177;795.6190740547565;0.9763116576865261;1.8951224482908202;2020-11-20 23:00:00+00:00
2020-11-22;1898.0888388671872;2283.8447925570504;0.7218826748257221;5.959493830611704;2020-11-21 23:00:00+00:00
2020-11-23;1026.425880208333;1370.171011270494;0.9720600767897386;3.056702554785515;2020-11-22 23:00:00+00:00
2020-11-24;956.2113876953123;1223.7930289578615;0.9765445143790028;2.706056908587649;2020-11-23 23:00:00+00:00
2020-11-25;917.5178531901039;1163.5163736167294;0.9778507538162698;2.474045035587609;2020-11-24 23:00:00+00:00
2020-11-26;720.5247076822917;915.0220333193809;0.9874691361642687;2.04291119631351;2020-11-25 23:00:00+00:00
2020-11-27;749.1812771809896;920.0686961553754;0.985281464056561;2.0991099887509153;2020-11-26 23:00:00+00:00
2020-11-28;878.4884565429687;1057.2502285504909;0.9558288113551376;2.6252845653777666;2020-11-27 23:00:00+00:00
2020-11-29;1543.4469340820315;1941.2986097259318;0.8180683767250438;4.9974436869058945;2020-11-28 23:00:00+00:00
2020-11-30;1317.6760291341145;1772.9907438457674;0.9576214231165776;3.7920880376306005;2020-11-29 23:00:00+00:00
2020-12-01;965.6393177083334;1184.536502192989;0.9816175173555592;2.394684864159408;2020-11-30 23:00:00+00:00
2020-12-02;864.0349436848959;1039.5784596606843;0.9851969227240902;2.3182469809825594;2020-12-01 23:00:00+00:00
2020-12-03;623.0417758789063;805.7505854365761;0.9907031123717029;1.7525314759541517;2020-12-02 23:00:00+00:00
2020-12-04;1015.9572534179683;1268.576529156741;0.9769320695115816;2.4981331457715124;2020-12-03 23:00:00+00:00
2020-12-05;742.4119256184898;888.8301194562918;0.9689577936946849;2.1894613216264744;2020-12-04 23:00:00+00:00
2020-12-06;1758.7211730143233;2118.2672822982186;0.7591090030205503;5.036916015965163;2020-12-05 23:00:00+00:00
2020-12-07;913.335402669271;1053.760722280895;0.984998970962672;2.2420835426297807;2020-12-06 23:00:00+00:00
2020-12-08;588.3863328450522;769.8618532475433;0.9908875438622459;1.4544309155099624;2020-12-07 23:00:00+00:00
2020-12-09;1402.3754191080727;1814.6267826223714;0.9571997994933262;3.1444190386795143;2020-12-08 23:00:00+00:00
2020-12-10;1210.9586837565105;1617.6922942888361;0.9636074966744895;2.742580810658125;2020-12-09 23:00:00+00:00
2020-12-11;1981.1517955729166;2411.1177904139117;0.9085255826945827;4.513838465750927;2020-12-10 23:00:00+00:00
2020-12-12;830.9609589843749;1058.699208811594;0.9558199972462382;2.2737607633573687;2020-12-11 23:00:00+00:00
2020-12-13;1382.4354205729167;1722.9594398926517;0.829575737215908;4.155127525390572;2020-12-12 23:00:00+00:00
2020-12-14;1011.8299868164062;1223.4232023794898;0.978815539004515;2.3889048992783284;2020-12-13 23:00:00+00:00
2020-12-15;1615.9814737955724;1994.494253361106;0.9475591769436995;3.6309146717301;2020-12-14 23:00:00+00:00
2020-12-16;1347.867041829427;1898.3667439061305;0.9419599535107276;3.1135046544412894;2020-12-15 23:00:00+00:00
2020-12-17;1400.8097421874998;1831.9680023192977;0.9496254689430311;3.2512621854048627;2020-12-16 23:00:00+00:00
2020-12-18;1229.1731407877603;1464.4750639703204;0.9633837360397755;3.0556744997840846;2020-12-17 23:00:00+00:00
2020-12-19;708.6042470703125;877.7406803794723;0.9697180428542543;2.022508903189457;2020-12-18 23:00:00+00:00
2020-12-20;980.3158899739586;1213.9375828528516;0.9081727532455198;3.2585873035800454;2020-12-19 23:00:00+00:00
2020-12-21;1981.9040511067706;2578.300311006038;0.8822455242383282;4.843984211296254;2020-12-20 23:00:00+00:00
2020-12-22;782.7413619791663;957.7369804467701;0.9790593122205454;2.04038940678653;2020-12-21 23:00:00+00:00
2020-12-23;847.8555104166671;1030.4517455177936;0.9751004076729849;2.338732995733409;2020-12-22 23:00:00+00:00
2020-12-24;1403.7534031575522;1634.5587922342966;0.9030675584089517;4.213904611744635;2020-12-23 23:00:00+00:00
2020-12-25;2793.9468445638026;3292.6280853188387;0.12890285299252835;8.878011278398406;2020-12-24 23:00:00+00:00
2020-12-26;1246.074796875;1580.258670748323;0.8008183146427132;4.0409323166648;2020-12-25 23:00:00+00:00
2020-12-27;518.8481751302085;640.9109538444951;0.9684725546914653;1.7077472133806653;2020-12-26 23:00:00+00:00
2020-12-28;1262.3280670572915;1676.3861982703029;0.9325314856417085;3.8521483868708364;2020-12-27 23:00:00+00:00
2020-12-29;881.5645774739581;1095.8887303564006;0.9708875651712123;2.5953649166512927;2020-12-28 23:00:00+00:00
2020-12-30;1093.4389171549478;1273.202774588725;0.953656340406325;3.1980436845284252;2020-12-29 23:00:00+00:00
2020-12-31;1316.5140603841144;1658.0728643825546;0.9018594086504955;3.9284744630010167;2020-12-30 23:00:00+00:00
2021-01-01;2669.467732747396;3020.583353233302;0.18566255064534254;8.558842438913368;2020-12-31 23:00:00+00:00
2021-01-02;1145.574311197917;1350.8524144200608;0.930888661081866;3.652707868242505;2021-01-01 23:00:00+00:00
2021-01-03;816.7690724283854;1029.1843785787785;0.947844479288278;2.524531533521496;2021-01-02 23:00:00+00:00
2021-01-04;1116.2927185872395;1282.2042627540104;0.9763658312572971;2.84633508382879;2021-01-03 23:00:00+00:00
2021-01-05;1017.9071121419271;1305.2798494851118;0.9744373715353;2.372039146317659;2021-01-04 23:00:00+00:00
2021-01-06;1489.6159264322916;1843.8537995212216;0.9497139088769191;3.5843174242628715;2021-01-05 23:00:00+00:00
2021-01-07;1006.399837890625;1333.3024851155667;0.9717939734923102;2.520503428169449;2021-01-06 23:00:00+00:00
2021-01-08;723.405715006511;946.393115388661;0.9845657419258612;1.825301439024143;2021-01-07 23:00:00+00:00
2021-01-09;585.0482347005205;722.9740536107912;0.9766005464714825;1.6749150385839338;2021-01-08 23:00:00+00:00
2021-01-10;1215.7667822265626;1554.517704259667;0.8649112996089554;3.619865840404531;2021-01-09 23:00:00+00:00
2021-01-11;916.2490927734376;1127.416676619641;0.9802272083460384;2.1926929700267683;2021-01-10 23:00:00+00:00
2021-01-12;1434.5409477539058;1776.1648756393874;0.9572782991818067;3.280786067856431;2021-01-11 23:00:00+00:00
2021-01-13;1317.906359375;1646.5336032716375;0.9594601806292726;3.1520634805172136;2021-01-12 23:00:00+00:00
2021-01-14;2237.621924967448;2648.004968554069;0.9101520466282185;5.096161124286453;2021-01-13 23:00:00+00:00
2021-01-15;1359.5670335286459;1661.224275721476;0.9578325529886041;3.241986801523664;2021-01-14 23:00:00+00:00
2021-01-16;745.4442877604165;969.463708004077;0.9641860301132131;2.0024741589659256;2021-01-15 23:00:00+00:00
2021-01-17;2182.514496419271;2566.4153820556326;0.6383317280234729;6.515729034822441;2021-01-16 23:00:00+00:00
2021-01-18;1058.436029622396;1253.3966786522901;0.9762160697877726;2.7397396351524312;2021-01-17 23:00:00+00:00
2021-01-19;581.955001627604;783.7402710427965;0.9893397632498334;1.4660701917816168;2021-01-18 23:00:00+00:00
2021-01-20;829.5666210937497;1025.4984708111351;0.983166943243912;2.0479111989246412;2021-01-19 23:00:00+00:00
2021-01-21;548.5156074218752;708.6908902244812;0.9907434860683892;1.4921298308458926;2021-01-20 23:00:00+00:00
2021-01-22;1186.2139171549481;1545.86197990657;0.9510749330470087;2.9196063198229223;2021-01-21 23:00:00+00:00
2021-01-23;1125.1546966145836;1287.1012681505426;0.9184323227480949;3.409002392908706;2021-01-22 23:00:00+00:00
2021-01-24;1921.269965983073;2372.273639948143;0.634474034986041;6.053551523918036;2021-01-23 23:00:00+00:00
2021-01-25;1112.9455883789058;1386.665942645664;0.9715208304773368;3.0662866404949596;2021-01-24 23:00:00+00:00
2021-01-26;482.2548478190104;615.7109201712119;0.9936172639817517;1.2890942989590997;2021-01-25 23:00:00+00:00
2021-01-27;926.2806595052083;1156.9154300790588;0.979916504490222;2.2190551608377627;2021-01-26 23:00:00+00:00
2021-01-28;813.9262107747396;990.5490058576993;0.9828806186231365;2.171061454699624;2021-01-27 23:00:00+00:00
2021-01-29;763.8704741210937;954.7879296033152;0.982604717990903;1.9494318523620855;2021-01-28 23:00:00+00:00
2021-01-30;664.8591735026044;835.7931299061775;0.9699325733941994;2.0135580473918586;2021-01-29 23:00:00+00:00
2021-01-31;612.2611642252604;919.451560139624;0.9524642552919366;1.8531353860426512;2021-01-30 23:00:00+00:00
2021-02-01;845.0213240559897;1069.8434636138898;0.9817145690274646;2.1545829871825224;2021-01-31 23:00:00+00:00
2021-02-02;570.2040034179686;707.0433600985242;0.9911075556138612;1.4826232663758552;2021-02-01 23:00:00+00:00
2021-02-03;870.7351170247397;1102.704419024243;0.9801614214211481;2.0900328557342984;2021-02-02 23:00:00+00:00
2021-02-04;435.63898274739586;578.3726109966937;0.9936969973995529;1.1797031833950542;2021-02-03 23:00:00+00:00
2021-02-05;694.6596516927083;911.1852443208094;0.9826031946501096;1.8712012706034171;2021-02-04 23:00:00+00:00
2021-02-06;851.7794750976562;1027.5427959428791;0.9504857116377402;2.7412741918235155;2021-02-05 23:00:00+00:00
2021-02-07;1057.1055332031249;1394.5094251018172;0.8912167597289733;3.519796321191943;2021-02-06 23:00:00+00:00
2021-02-08;1461.7127107747394;1661.6189307096483;0.9611270844895013;3.816295489478701;2021-02-07 23:00:00+00:00
2021-02-09;572.696532063802;769.7114604136414;0.9900760448513903;1.485874979117202;2021-02-08 23:00:00+00:00
2021-02-10;1249.1809768880205;1471.5040581388473;0.9652864164950882;2.9857337722075687;2021-02-09 23:00:00+00:00
2021-02-11;825.0260948893232;1069.35231667352;0.9802183587520793;2.0401850175716;2021-02-10 23:00:00+00:00
2021-02-12;1665.6440517578128;2113.3160021733747;0.9131944330301796;3.935006272534632;2021-02-11 23:00:00+00:00
2021-02-13;765.7646551106772;1052.1832274309106;0.9433575716309421;2.1019228634844445;2021-02-12 23:00:00+00:00
2021-02-14;1992.427924804687;2585.278773145669;0.46237349955425056;5.911620624316629;2021-02-13 23:00:00+00:00
2021-02-15;658.0797506510418;772.9060433413338;0.9898360781896115;1.78481750699428;2021-02-14 23:00:00+00:00
2021-02-16;615.1350328776042;783.8790709431902;0.9864480755498186;1.748386848126517;2021-02-15 23:00:00+00:00
2021-02-17;1012.0590366210937;1257.1810119319568;0.964827145852251;2.6840683267545193;2021-02-16 23:00:00+00:00
2021-02-18;1020.1577140299478;1226.2828059389037;0.9665563584215311;2.690654024619206;2021-02-17 23:00:00+00:00
2021-02-19;789.4419819335934;946.2917485032327;0.9783307552370877;2.239409234857262;2021-02-18 23:00:00+00:00
2021-02-20;850.4103662109377;1100.9274594401395;0.9073951206044528;2.6252389828597464;2021-02-19 23:00:00+00:00
2021-02-21;1398.4325030924476;2134.629627952168;0.5399248822809725;4.469175851398716;2021-02-20 23:00:00+00:00
2021-02-22;1347.1772460937498;1717.5074085315389;0.9108161102527546;3.5509562425849315;2021-02-21 23:00:00+00:00
2021-02-23;1211.3137317708333;1416.4715630065934;0.9434627724634866;3.289026666307045;2021-02-22 23:00:00+00:00
2021-02-24;1158.4566373697917;1351.8788627603747;0.9560015691989059;3.3649601353103984;2021-02-23 23:00:00+00:00
2021-02-25;1278.411033040365;1450.5490142420913;0.9371965787892444;3.4733542523672716;2021-02-24 23:00:00+00:00
2021-02-26;930.1998007812499;1198.4711982688939;0.9633356488704705;2.83682943405056;2021-02-25 23:00:00+00:00
2021-02-27;923.4075187174479;1142.8841955374037;0.9166222809883843;2.900289012957843;2021-02-26 23:00:00+00:00
2021-02-28;1330.0385325520833;1922.6209392481205;0.6799679386277707;4.502779920020635;2021-02-27 23:00:00+00:00
2021-03-01;940.4929532877604;1153.9813042477153;0.9737639431994524;2.8479424984280532;2021-02-28 23:00:00+00:00
2021-03-02;903.3581469726563;1088.1718497447393;0.973990771755952;2.5154843477914413;2021-03-01 23:00:00+00:00
2021-03-03;724.2280821940103;968.0034229655258;0.9825843151002507;2.1722230420293096;2021-03-02 23:00:00+00:00
2021-03-04;858.2784707031246;1029.7747553989375;0.9788910320703015;2.406496476414093;2021-03-03 23:00:00+00:00
2021-03-05;1398.4917589518227;1619.1357853730754;0.9565922895050958;3.6450097288989873;2021-03-04 23:00:00+00:00
2021-03-06;514.7747822265627;699.452056035188;0.9714636433596964;1.568149404494369;2021-03-05 23:00:00+00:00
2021-03-07;1100.409726236979;1599.8447246074586;0.7974774259645394;3.6503053841372832;2021-03-06 23:00:00+00:00
2021-03-08;830.0209187825521;1027.0577705807643;0.9799905955934746;2.4695407965597855;2021-03-07 23:00:00+00:00
2021-03-09;690.5388370768228;1010.3555207109823;0.9788564454367976;1.964334719733229;2021-03-08 23:00:00+00:00
2021-03-10;941.2582519531252;1104.7291362534368;0.973107749382292;2.579910761428773;2021-03-09 23:00:00+00:00
2021-03-11;854.265975911458;1017.6385207404344;0.9813479010537691;2.4997488367155314;2021-03-10 23:00:00+00:00
2021-03-12;845.2293636067707;991.6951516234748;0.9771072775973478;2.4486720089775305;2021-03-11 23:00:00+00:00
2021-03-13;804.9607664388018;1033.9852362402396;0.954614368777028;2.437291987837881;2021-03-12 23:00:00+00:00
2021-03-14;783.1776658528648;1142.0285630992728;0.9121251197398303;2.5167422504947545;2021-03-13 23:00:00+00:00
2021-03-15;1066.8840257161462;1426.4272416099084;0.9678221670299775;3.188765951878373;2021-03-14 23:00:00+00:00
2021-03-16;614.2324057617188;811.8181387161198;0.988105124743651;1.763149430660746;2021-03-15 23:00:00+00:00
2021-03-17;634.6537145182293;814.7393742033237;0.9881798236676318;1.7588456990311332;2021-03-16 23:00:00+00:00
2021-03-18;554.8353597005208;720.2820910747545;0.9899124122663416;1.5686998668378898;2021-03-17 23:00:00+00:00
2021-03-19;681.0076080729167;854.0045081201393;0.9852635762024637;1.889204049613755;2021-03-18 23:00:00+00:00
2021-03-20;555.6685035807293;687.5228129593058;0.9762491697989572;1.6472220746606232;2021-03-19 23:00:00+00:00
2021-03-21;1008.7074064127604;1438.091435560506;0.8555069598592728;3.2490853971587423;2021-03-20 23:00:00+00:00
2021-03-22;1058.2208603515624;1265.9984983810973;0.9736770135602747;2.871758680544838;2021-03-21 23:00:00+00:00
2021-03-23;1006.7913834635414;1183.868950259494;0.9686228490127426;2.6527813991990916;2021-03-22 23:00:00+00:00
2021-03-24;1041.5407265625;1213.1455854416115;0.9652406156462086;2.8218395241324083;2021-03-23 23:00:00+00:00
2021-03-25;1179.4634505208335;1378.3889782601511;0.9571907376432081;3.278254554517986;2021-03-24 23:00:00+00:00
2021-03-26;1040.7381417643226;1271.6078423077781;0.9610860662026564;3.0814324112208458;2021-03-25 23:00:00+00:00
2021-03-27;561.1453750000004;692.2637562852035;0.9715369796004057;1.721999501524794;2021-03-26 23:00:00+00:00
2021-03-28;1805.0048105468752;2413.854858609679;0.1384074652891064;5.932901657290937;2021-03-27 23:00:00+00:00
2021-03-29;1372.7891547851561;1520.7364311543158;0.9408878951225941;3.8821032398252853;2021-03-28 22:00:00+00:00
2021-03-30;1731.9593448893236;1999.5008385196347;0.9019994189889744;4.972325983417961;2021-03-29 22:00:00+00:00
2021-03-31;1440.366225423177;1765.3142562955543;0.9287058475294064;4.301249941109079;2021-03-30 22:00:00+00:00
2021-04-01;793.2315836588546;1096.7410485764478;0.96271075651405;2.22978384304827;2021-03-31 22:00:00+00:00
2021-04-02;4314.50376936849;5196.932773833652;-2.4418863322135227;14.115843935264522;2021-04-01 22:00:00+00:00
2021-04-03;844.2417456054686;1073.2699645113657;0.9212085191267506;2.6239524734398363;2021-04-02 22:00:00+00:00
2021-04-04;1416.1436616210933;2235.9217260490605;0.06101828094635664;4.89329254243602;2021-04-03 22:00:00+00:00
2021-04-05;4643.4992268880205;5786.959288151676;-2.5642143888855586;15.038361174641416;2021-04-04 22:00:00+00:00
2021-04-06;1288.2302153320313;1627.3762166231666;0.9469641124958078;4.043415913517573;2021-04-05 22:00:00+00:00
2021-04-07;790.1541824544271;986.8335364568744;0.9799617034989668;2.3208999280869946;2021-04-06 22:00:00+00:00
2021-04-08;817.6290377604165;1127.841942217278;0.9655650464917971;2.3473914648572696;2021-04-07 22:00:00+00:00
2021-04-09;989.1440498046874;1165.3874000547958;0.9660955853546914;2.7760187089182797;2021-04-08 22:00:00+00:00
2021-04-10;552.1167698567713;685.8202899787647;0.9678164978111825;1.8024124502778067;2021-04-09 22:00:00+00:00
2021-04-11;651.8678173828123;860.8719275408071;0.940101430386552;2.249449070853396;2021-04-10 22:00:00+00:00
2021-04-12;873.194351236979;1076.750338112954;0.9789942470001847;2.479063048685658;2021-04-11 22:00:00+00:00
2021-04-13;821.9715281575519;1036.7763664602815;0.9784857741783238;2.3598041907245872;2021-04-12 22:00:00+00:00
2021-04-14;601.8986736653645;816.7007196863303;0.9858884390190313;1.6428815695163201;2021-04-13 22:00:00+00:00
2021-04-15;796.7880777994793;941.2791919314974;0.9817913829409027;2.23303777937293;2021-04-14 22:00:00+00:00
2021-04-16;695.4343396809894;940.9103303105987;0.9783279118634949;1.8528296610137451;2021-04-15 22:00:00+00:00
2021-04-17;468.29802929687486;601.4910612013019;0.9775619662540711;1.4982582191334546;2021-04-16 22:00:00+00:00
2021-04-18;641.3885013020832;815.9498146572051;0.9483332034219375;2.2065805354231154;2021-04-17 22:00:00+00:00
2021-04-19;929.0764238281249;1155.030513289393;0.9748730013104804;2.588319240883537;2021-04-18 22:00:00+00:00
2021-04-20;732.1078149414061;913.6692822706134;0.9800099525700516;2.0989898900602877;2021-04-19 22:00:00+00:00
2021-04-21;627.6127146809896;801.6837763122976;0.9854384941109396;1.9110782383820875;2021-04-20 22:00:00+00:00
2021-04-22;698.0948691406252;868.9865191139723;0.9827949595615638;2.174330883307314;2021-04-21 22:00:00+00:00
2021-04-23;855.001968424479;1003.9410322425251;0.9755265590687248;2.477835137526246;2021-04-22 22:00:00+00:00
2021-04-24;765.798062174479;927.6079234737247;0.9405863012233259;2.3888592679943406;2021-04-23 22:00:00+00:00
2021-04-25;1020.7759816080728;1632.1333275240936;0.6911146106781209;3.3863690269317783;2021-04-24 22:00:00+00:00
2021-04-26;363.2637454427084;442.865067015026;0.995408562227189;1.055485944096445;2021-04-25 22:00:00+00:00
2021-04-27;661.1208300781249;889.6991565932833;0.9817427524781328;2.128735931313997;2021-04-26 22:00:00+00:00
